"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0M670","2019-07-26 13:00:00","43.000","233.000","1.500","34.100","0.610","1000.900","-99.000","0.000","-99.000","-99.000","-99.000","34.300","","26.900",""
"C0Z061","2019-07-26 13:00:00","174.000","301.000","1.300","35.000","0.520","989.300","-99.000","0.000","-99.000","-99.000","-99.000","35.000","","24.300",""
"C0M730","2019-07-26 13:00:00","40.000","277.000","1.300","33.700","0.630","1001.100","-99.000","0.000","-99.000","-99.000","-99.000","34.200","","26.400",""
"C0U750","2019-07-26 13:00:00","398.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0A650","2019-07-26 13:00:00","287.000","39.000","1.300","31.400","0.740","974.100","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","22.900",""
"C0K400","2019-07-26 13:00:00","65.000","254.000","2.300","33.300","0.610","999.500","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","26.600",""
"C0I370","2019-07-26 13:00:00","671.000","217.000","1.600","31.100","0.580","934.200","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","22.700",""
"C0S750","2019-07-26 13:00:00","2280.000","0.000","0.000","18.500","0.890","772.800","-99.000","4.500","-99.000","-99.000","-99.000","21.200","","13.400",""
"C0R650","2019-07-26 13:00:00","29.000","265.000","2.500","33.600","0.600","1004.400","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","26.600",""
"C0E740","2019-07-26 13:00:00","27.000","248.000","1.700","33.100","0.680","1002.200","-99.000","0.000","-99.000","-99.000","-99.000","34.200","","25.900",""
"C0AI20","2019-07-26 13:00:00","25.000","256.000","3.000","31.100","0.710","1003.100","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","26.300",""
"C0E550","2019-07-26 13:00:00","84.000","272.000","2.300","32.600","0.670","997.400","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","25.200",""
"C0X060","2019-07-26 13:00:00","19.000","273.000","3.600","33.000","0.630","1006.100","-99.000","3.500","-99.000","-99.000","-99.000","33.400","","26.200",""
"C0R510","2019-07-26 13:00:00","31.000","298.000","3.800","33.600","0.600","1003.200","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","27.200",""
"C0AC60","2019-07-26 13:00:00","55.000","260.000","1.500","35.400","0.480","999.200","-99.000","0.000","-99.000","-99.000","-99.000","35.400","","26.000",""
"C0UA70","2019-07-26 13:00:00","547.000","162.000","0.900","29.000","0.830","947.400","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","23.000",""
"C0G740","2019-07-26 13:00:00","24.000","235.000","2.800","32.700","0.600","1003.900","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","26.900",""
"C0F9N0","2019-07-26 13:00:00","75.000","213.000","2.000","34.700","0.520","998.000","-99.000","0.000","-99.000","-99.000","-99.000","34.700","","27.700",""
"C0F9T0","2019-07-26 13:00:00","111.000","290.000","1.500","32.900","0.650","994.200","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","28.200",""
"C0S710","2019-07-26 13:00:00","382.000","198.000","1.600","30.100","0.710","965.100","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","23.100",""
"C0M680","2019-07-26 13:00:00","37.000","263.000","2.000","33.000","0.620","1003.900","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","26.700",""
"C0X220","2019-07-26 13:00:00","26.000","84.000","4.600","30.800","0.690","1003.700","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","26.500",""
"C0R560","2019-07-26 13:00:00","22.000","270.000","3.000","32.200","0.640","1004.400","-99.000","1.000","-99.000","-99.000","-99.000","32.200","","26.900",""
"C0F9P0","2019-07-26 13:00:00","26.000","257.000","2.300","32.900","0.670","1003.700","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","28.500",""
"C0O970","2019-07-26 13:00:00","71.000","261.000","3.200","33.500","0.680","999.100","-99.000","0.000","-99.000","-99.000","-99.000","34.400","","24.800",""
"C0F0B0","2019-07-26 13:00:00","311.000","248.000","2.500","32.200","0.570","971.800","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","24.500",""
"C0R620","2019-07-26 13:00:00","34.000","261.000","3.500","31.600","0.750","1003.300","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","27.100",""
"C0C660","2019-07-26 13:00:00","176.000","232.000","2.100","33.000","0.630","986.500","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","26.200",""
"C0SA10","2019-07-26 13:00:00","411.000","136.000","0.700","29.800","0.740","961.600","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","24.000",""
"C0M740","2019-07-26 13:00:00","15.000","262.000","4.100","32.000","0.660","1004.100","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","26.700",""
"C0K460","2019-07-26 13:00:00","60.000","249.000","2.400","33.000","0.610","998.600","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","26.900",""
"C0X100","2019-07-26 13:00:00","10.000","279.000","4.000","32.200","0.650","1004.000","-99.000","10.500","-99.000","-99.000","-99.000","32.600","","27.000",""
"C0K560","2019-07-26 13:00:00","117.000","239.000","1.800","34.100","0.550","993.800","-99.000","0.500","-99.000","-99.000","-99.000","34.100","","25.100",""
"C0R150","2019-07-26 13:00:00","105.000","277.000","1.800","35.700","0.510","993.500","-99.000","0.000","-99.000","-99.000","-99.000","35.700","","25.800",""
"C0S690","2019-07-26 13:00:00","522.000","38.000","1.600","34.400","0.590","949.100","-99.000","0.000","-99.000","-99.000","-99.000","34.800","","23.200",""
"C0U870","2019-07-26 13:00:00","474.000","112.000","1.100","27.600","0.840","955.300","-99.000","1.000","-99.000","-99.000","-99.000","30.300","","23.700",""
"C0A520","2019-07-26 13:00:00","48.000","239.000","1.400","35.400","0.520","1000.400","-99.000","0.000","-99.000","-99.000","-99.000","35.400","","26.300",""
"C0X130","2019-07-26 13:00:00","27.000","293.000","2.800","33.700","0.600","1003.200","-99.000","0.000","-99.000","-99.000","-99.000","34.200","","27.200",""
"C0V400","2019-07-26 13:00:00","56.000","302.000","3.400","31.900","0.640","999.500","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","26.300",""
"C0UA40","2019-07-26 13:00:00","1121.000","34.000","3.200","25.900","0.870","886.600","-99.000","0.000","-99.000","-99.000","-99.000","25.900","","21.100",""
"C0G720","2019-07-26 13:00:00","50.000","233.000","3.400","32.700","0.600","1000.100","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","26.500",""
"C0G890","2019-07-26 13:00:00","24.000","258.000","3.100","32.900","0.660","1003.600","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","28.500",""
"C0I540","2019-07-26 13:00:00","3344.000","268.000","2.200","12.000","0.980","684.100","-99.000","-99.000","-99.000","-99.000","-99.000","13.000","","8.900",""
"C0K390","2019-07-26 13:00:00","31.000","257.000","4.000","32.900","0.600","1002.700","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","27.000",""
"C0T9A0","2019-07-26 13:00:00","498.000","119.000","0.500","30.100","0.790","952.400","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","23.100",""
"C0AH40","2019-07-26 13:00:00","426.000","248.000","0.800","33.400","0.600","959.100","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","25.300",""
"C0X280","2019-07-26 13:00:00","22.000","279.000","3.500","31.000","0.740","1004.700","-99.000","1.000","-99.000","-99.000","-99.000","31.800","","26.700",""
"C0V620","2019-07-26 13:00:00","18.000","258.000","3.100","31.300","0.730","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","27.500",""
"C0H960","2019-07-26 13:00:00","120.000","226.000","3.100","33.600","0.580","991.300","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","26.400",""
"C0M530","2019-07-26 13:00:00","1385.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R170","2019-07-26 13:00:00","26.000","312.000","1.100","33.600","0.650","1003.500","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","25.900",""
"C0I420","2019-07-26 13:00:00","305.000","226.000","2.400","33.000","0.560","972.600","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","24.300",""
"C0A640","2019-07-26 13:00:00","241.000","0.000","0.000","33.200","0.560","981.200","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","23.800",""
"C0A930","2019-07-26 13:00:00","216.000","97.000","0.500","30.000","0.910","981.000","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","23.900",""
"C0F9M0","2019-07-26 13:00:00","230.000","211.000","1.600","33.100","0.500","980.500","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","26.500",""
"C0AC40","2019-07-26 13:00:00","1079.000","247.000","0.300","25.800","0.920","890.200","-99.000","0.000","-99.000","-99.000","-99.000","27.400","","19.900",""
"C0AI00","2019-07-26 13:00:00","188.000","354.000","1.000","32.600","0.720","985.000","-99.000","0.000","-99.000","-99.000","-99.000","34.200","","26.100",""
"C0T9M0","2019-07-26 13:00:00","92.000","66.000","2.100","32.000","0.760","997.800","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","25.700",""
"C0K430","2019-07-26 13:00:00","30.000","232.000","4.000","32.100","0.630","1003.900","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","26.800",""
"C0Z170","2019-07-26 13:00:00","199.000","51.000","2.700","33.300","0.590","985.200","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","25.100",""
"C0Z100","2019-07-26 13:00:00","36.000","75.000","1.700","32.200","0.710","1004.200","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","25.500",""
"C0U710","2019-07-26 13:00:00","1942.000","0.000","0.200","18.800","0.990","807.400","-99.000","0.000","-99.000","-99.000","-99.000","21.700","","15.500",""
"C0SA30","2019-07-26 13:00:00","92.000","103.000","1.700","29.700","0.800","997.200","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","26.400",""
"C0V500","2019-07-26 13:00:00","6.000","255.000","0.700","32.200","0.770","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","28.200",""
"CM0160","2019-07-26 13:00:00","196.000","280.000","0.800","35.100","0.500","989.400","-99.000","0.000","-99.000","-99.000","-99.000","35.200","","24.700",""
"C0V350","2019-07-26 13:00:00","36.000","275.000","3.400","34.000","0.590","1003.400","-99.000","0.000","-99.000","-99.000","-99.000","34.200","","25.500",""
"C0W120","2019-07-26 13:00:00","58.000","194.000","6.100","29.200","0.870","1000.500","-99.000","0.000","-99.000","-99.000","-99.000","29.400","","26.300",""
"C0R470","2019-07-26 13:00:00","103.000","313.000","1.900","33.300","0.610","995.200","-99.000","0.000","-99.000","-99.000","-99.000","34.500","","26.200",""
"C0M770","2019-07-26 13:00:00","164.000","211.000","2.500","32.200","0.640","987.600","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","26.300",""
"C0S930","2019-07-26 13:00:00","248.000","149.000","1.700","30.800","0.710","978.900","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","24.800",""
"C0A9B0","2019-07-26 13:00:00","7.000","286.000","0.300","34.900","0.580","1004.300","-99.000","0.000","-99.000","-99.000","-99.000","35.400","","28.200",""
"C0F9Y0","2019-07-26 13:00:00","3313.000","338.000","0.800","12.400","0.930","687.400","-99.000","0.500","-99.000","-99.000","-99.000","15.700","","9.000",""
"C0E790","2019-07-26 13:00:00","344.000","237.000","2.900","32.400","0.570","967.700","-99.000","0.000","8.400","233.000","","32.700","","25.300",""
"C0O810","2019-07-26 13:00:00","161.000","222.000","0.500","34.000","0.700","991.300","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","24.800",""
"C0G880","2019-07-26 13:00:00","92.000","244.000","1.300","33.400","0.550","997.100","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","25.700",""
"C0X270","2019-07-26 13:00:00","33.000","278.000","1.500","34.000","0.610","1003.600","-99.000","0.000","-99.000","-99.000","-99.000","34.300","","25.400",""
"C0R260","2019-07-26 13:00:00","76.000","285.000","0.700","31.000","0.780","998.000","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","25.900",""
"C0U950","2019-07-26 13:00:00","1012.000","106.000","3.200","23.700","0.990","899.100","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","21.300",""
"C0O860","2019-07-26 13:00:00","38.000","295.000","2.100","33.200","0.640","1001.700","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","26.600",""
"C0S980","2019-07-26 13:00:00","901.000","118.000","0.600","27.800","0.800","908.300","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","21.900",""
"C0X110","2019-07-26 13:00:00","20.000","255.000","2.400","32.300","0.710","1004.900","-99.000","1.500","-99.000","-99.000","-99.000","32.400","","28.000",""
"C0V310","2019-07-26 13:00:00","46.000","245.000","2.300","33.100","0.540","1000.100","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","25.500",""
"C0G620","2019-07-26 13:00:00","110.000","264.000","2.200","34.200","0.630","995.100","-99.000","0.000","-99.000","-99.000","-99.000","34.900","","25.600",""
"C0AD50","2019-07-26 13:00:00","84.000","229.000","1.700","34.800","0.550","996.500","-99.000","0.000","-99.000","-99.000","-99.000","35.000","","26.500",""
"C0A9A0","2019-07-26 13:00:00","24.000","310.000","2.200","34.900","0.540","1002.800","-99.000","0.000","-99.000","-99.000","-99.000","35.500","","27.700",""
"C0O830","2019-07-26 13:00:00","127.000","283.000","1.700","34.000","0.600","992.600","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","24.700",""
"C0S760","2019-07-26 13:00:00","1621.000","148.000","0.900","21.400","0.970","837.300","-99.000","0.000","-99.000","-99.000","-99.000","23.100","","17.900",""
"C0X160","2019-07-26 13:00:00","26.000","231.000","4.700","31.900","0.680","1004.000","-99.000","3.000","-99.000","-99.000","-99.000","32.200","","27.200",""
"C0C490","2019-07-26 13:00:00","157.000","0.000","0.000","35.700","0.510","988.000","-99.000","0.000","-99.000","-99.000","-99.000","35.700","","26.800",""
"C0F970","2019-07-26 13:00:00","145.000","242.000","1.500","33.500","0.510","989.200","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","26.500",""
"C0M690","2019-07-26 13:00:00","33.000","245.000","2.300","32.800","0.630","1001.900","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","25.800",""
"C0Z210","2019-07-26 13:00:00","126.000","36.000","1.800","32.500","0.610","993.200","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","24.900",""
"C0U770","2019-07-26 13:00:00","5.000","163.000","2.300","30.300","0.750","1006.500","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","25.500",""
"C0Z080","2019-07-26 13:00:00","298.000","13.000","1.800","33.100","0.650","973.700","-99.000","0.000","-99.000","-99.000","-99.000","35.700","","23.700",""
"C0G640","2019-07-26 13:00:00","17.000","246.000","4.300","32.800","0.640","1006.500","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","27.500",""
"C0X200","2019-07-26 13:00:00","61.000","280.000","2.600","32.200","0.640","999.600","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","25.000",""
"C0U900","2019-07-26 13:00:00","63.000","32.000","3.000","31.900","0.660","1000.900","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","25.200",""
"C0Z230","2019-07-26 13:00:00","31.000","167.000","2.900","30.300","0.760","1004.400","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","27.200",""
"C0F9O0","2019-07-26 13:00:00","175.000","260.000","0.900","34.600","0.520","986.800","-99.000","0.000","-99.000","-99.000","-99.000","34.600","","27.500",""
"C0C540","2019-07-26 13:00:00","46.000","265.000","3.500","35.200","0.550","1000.600","-99.000","0.000","-99.000","-99.000","-99.000","35.200","","26.800",""
"C0G770","2019-07-26 13:00:00","15.000","262.000","1.100","33.400","0.660","1002.600","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","27.900",""
"C0V670","2019-07-26 13:00:00","20.000","259.000","3.000","32.100","0.690","1004.600","-99.000","0.500","-99.000","-99.000","-99.000","32.200","","28.100",""
"C0A870","2019-07-26 13:00:00","685.000","25.000","3.600","27.800","0.870","930.100","-99.000","0.000","-99.000","-99.000","-99.000","28.600","","22.200",""
"C0R220","2019-07-26 13:00:00","23.000","257.000","4.500","31.900","0.770","1003.700","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","26.200",""
"C0Z220","2019-07-26 13:00:00","589.000","286.000","0.900","29.200","0.740","943.700","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","22.400",""
"C0D560","2019-07-26 13:00:00","147.000","241.000","2.600","34.500","0.610","989.800","-99.000","0.000","-99.000","-99.000","-99.000","35.400","","25.900",""
"C0I380","2019-07-26 13:00:00","258.000","277.000","1.400","33.500","0.570","977.000","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","24.500",""
"C0Z020","2019-07-26 13:00:00","211.000","22.000","4.200","32.800","0.620","981.500","-99.000","0.500","-99.000","-99.000","-99.000","33.000","","24.200",""
